x,exact,approx
0.539062,0.728486,0.728486
0.539795,0.727783,0.727783
0.540527,0.727079,0.727079
0.54126,0.726375,0.726375
0.541992,0.72567,0.72567
0.542725,0.724964,0.724964
0.543457,0.724257,0.724257
0.544189,0.72355,0.72355
0.544922,0.722842,0.722842
0.545654,0.722133,0.722133
0.546387,0.721423,0.721423
0.547119,0.720712,0.720712
0.547852,0.720001,0.720001
0.548584,0.719289,0.719289
0.549316,0.718577,0.718577
0.550049,0.717863,0.717863
0.550781,0.717149,0.717149
0.551514,0.716434,0.716434
0.552246,0.715718,0.715718
0.552979,0.715002,0.715002
0.553711,0.714284,0.714284
0.554443,0.713566,0.713566
0.555176,0.712848,0.712848
0.555908,0.712128,0.712128
0.556641,0.711408,0.711408
0.557373,0.710687,0.710687
0.558105,0.709965,0.709965
0.558838,0.709243,0.709243
0.55957,0.708519,0.708519
0.560303,0.707795,0.707795
0.561035,0.707071,0.707071
0.561768,0.706345,0.706345
0.5625,0.705619,0.705619
0.563232,0.704892,0.704892
0.563965,0.704164,0.704164
0.564697,0.703436,0.703436
0.56543,0.702707,0.702707
0.566162,0.701977,0.701977
0.566895,0.701246,0.701246
0.567627,0.700515,0.700515
0.568359,0.699783,0.699783
0.569092,0.69905,0.69905
0.569824,0.698316,0.698316
0.570557,0.697582,0.697582
0.571289,0.696847,0.696847
0.572021,0.696111,0.696111
0.572754,0.695374,0.695374
0.573486,0.694637,0.694637
0.574219,0.693899,0.693899
0.574951,0.693161,0.693161
0.575684,0.692421,0.692421
0.576416,0.691681,0.691681
0.577148,0.69094,0.69094
0.577881,0.690198,0.690198
0.578613,0.689456,0.689456
0.579346,0.688713,0.688713
0.580078,0.687969,0.687969
0.580811,0.687225,0.687225
0.581543,0.686479,0.686479
0.582275,0.685733,0.685733
0.583008,0.684987,0.684987
0.58374,0.684239,0.684239
0.584473,0.683491,0.683491
0.585205,0.682742,0.682742
0.585938,0.681993,0.681993
0.58667,0.681242,0.681242
0.587402,0.680491,0.680491
0.588135,0.67974,0.67974
0.588867,0.678987,0.678987
0.5896,0.678234,0.678234
0.590332,0.67748,0.67748
0.591064,0.676726,0.676726
0.591797,0.67597,0.67597
0.592529,0.675214,0.675214
0.593262,0.674458,0.674458
0.593994,0.6737,0.6737
0.594727,0.672942,0.672942
0.595459,0.672183,0.672183
0.596191,0.671424,0.671424
0.596924,0.670664,0.670664
0.597656,0.669903,0.669903
0.598389,0.669141,0.669141
0.599121,0.668379,0.668379
0.599854,0.667616,0.667616
0.600586,0.666852,0.666852
